========================================
         BYBIT OHLC DATA
========================================
Symbol     : 1000BONKUSDT
Category   : linear
Timeframe  : 5m
Total Data : 35136 candle
Dari       : 2025-06-01 00:00:00 UTC
Sampai     : 2025-09-30 23:55:00 UTC
Generated  : 2026-05-15 05:36:52 UTC
========================================

Waktu (UTC)              | Open          High          Low           Close         Volume          
2025-09-25 03:40:00      | 0.019901      0.019934      0.019836      0.019854      10912900.0000   
2025-09-25 03:45:00      | 0.019854      0.019883      0.019811      0.019863      6458200.0000    
2025-09-25 03:50:00      | 0.019863      0.019902      0.019837      0.019901      9592400.0000    
2025-09-25 03:55:00      | 0.019901      0.020005      0.019890      0.019992      12944500.0000   
2025-09-25 04:00:00      | 0.019992      0.020007      0.019923      0.019967      9586900.0000    
2025-09-25 04:05:00      | 0.019967      0.020086      0.019953      0.020071      6931600.0000    
2025-09-25 04:10:00      | 0.020071      0.020080      0.019901      0.019921      17556700.0000   
2025-09-25 04:15:00      | 0.019921      0.019942      0.019703      0.019723      55859900.0000   
2025-09-25 04:20:00      | 0.019723      0.019822      0.019643      0.019817      64989900.0000   
2025-09-25 04:25:00      | 0.019817      0.019838      0.019773      0.019797      8133100.0000    
2025-09-25 04:30:00      | 0.019797      0.019802      0.019694      0.019748      14842400.0000   
2025-09-25 04:35:00      | 0.019748      0.019772      0.019682      0.019702      6826400.0000    
2025-09-25 04:40:00      | 0.019702      0.019797      0.019672      0.019781      14709800.0000   
2025-09-25 04:45:00      | 0.019781      0.019826      0.019696      0.019696      19548100.0000   
2025-09-25 04:50:00      | 0.019696      0.019712      0.019534      0.019650      78092100.0000   
2025-09-25 04:55:00      | 0.019650      0.019700      0.019589      0.019671      20300600.0000   
2025-09-25 05:00:00      | 0.019671      0.019697      0.019575      0.019694      27961200.0000   
2025-09-25 05:05:00      | 0.019694      0.019742      0.019665      0.019704      23150600.0000   
2025-09-25 05:10:00      | 0.019704      0.019781      0.019699      0.019754      9194800.0000    
2025-09-25 05:15:00      | 0.019754      0.019879      0.019735      0.019872      10150800.0000   
2025-09-25 05:20:00      | 0.019872      0.019990      0.019852      0.019989      8130500.0000    
2025-09-25 05:25:00      | 0.019989      0.020030      0.019964      0.020001      4756500.0000    
2025-09-25 05:30:00      | 0.020001      0.020018      0.019947      0.019958      5726800.0000    
2025-09-25 05:35:00      | 0.019958      0.019962      0.019890      0.019948      7778900.0000    
2025-09-25 05:40:00      | 0.019948      0.019969      0.019920      0.019942      4328000.0000    
2025-09-25 05:45:00      | 0.019942      0.019942      0.019852      0.019883      3606900.0000    
2025-09-25 05:50:00      | 0.019883      0.019938      0.019877      0.019882      4249000.0000    
2025-09-25 05:55:00      | 0.019882      0.019890      0.019835      0.019840      2102500.0000    
2025-09-25 06:00:00      | 0.019840      0.019879      0.019795      0.019808      6264800.0000    
2025-09-25 06:05:00      | 0.019808      0.019825      0.019709      0.019745      6888400.0000    
2025-09-25 06:10:00      | 0.019745      0.019751      0.019673      0.019680      13481600.0000   
2025-09-25 06:15:00      | 0.019680      0.019740      0.019633      0.019740      12137000.0000   
2025-09-25 06:20:00      | 0.019740      0.019760      0.019679      0.019715      13348800.0000   
2025-09-25 06:25:00      | 0.019715      0.019727      0.019652      0.019688      4144300.0000    
2025-09-25 06:30:00      | 0.019688      0.019731      0.019679      0.019730      4151200.0000    
2025-09-25 06:35:00      | 0.019730      0.019743      0.019663      0.019718      7689600.0000    
2025-09-25 06:40:00      | 0.019718      0.019730      0.019606      0.019616      6677700.0000    
2025-09-25 06:45:00      | 0.019616      0.019665      0.019609      0.019633      8359000.0000    
2025-09-25 06:50:00      | 0.019633      0.019646      0.019594      0.019598      3273300.0000    
2025-09-25 06:55:00      | 0.019598      0.019601      0.019552      0.019578      5588000.0000    
2025-09-25 07:00:00      | 0.019578      0.019599      0.019537      0.019589      6409200.0000    
2025-09-25 07:05:00      | 0.019589      0.019673      0.019543      0.019633      13175800.0000   
2025-09-25 07:10:00      | 0.019633      0.019661      0.019594      0.019616      10748900.0000   
2025-09-25 07:15:00      | 0.019616      0.019749      0.019601      0.019734      11614500.0000   
2025-09-25 07:20:00      | 0.019734      0.019788      0.019700      0.019722      18766500.0000   
2025-09-25 07:25:00      | 0.019722      0.019779      0.019695      0.019753      5392500.0000    
2025-09-25 07:30:00      | 0.019753      0.019757      0.019666      0.019666      18080900.0000   
2025-09-25 07:35:00      | 0.019666      0.019725      0.019659      0.019690      3097000.0000    
2025-09-25 07:40:00      | 0.019690      0.019766      0.019685      0.019744      3705800.0000    
2025-09-25 07:45:00      | 0.019744      0.019752      0.019696      0.019705      6206100.0000    
2025-09-25 07:50:00      | 0.019705      0.019723      0.019648      0.019678      3875400.0000    
2025-09-25 07:55:00      | 0.019678      0.019678      0.019574      0.019621      3162500.0000    
2025-09-25 08:00:00      | 0.019621      0.019733      0.019613      0.019716      6828700.0000    
2025-09-25 08:05:00      | 0.019716      0.019750      0.019658      0.019685      8551300.0000    
2025-09-25 08:10:00      | 0.019685      0.019769      0.019685      0.019758      10095900.0000   
2025-09-25 08:15:00      | 0.019758      0.019780      0.019712      0.019712      9089800.0000    
2025-09-25 08:20:00      | 0.019712      0.019733      0.019668      0.019675      2340500.0000    
2025-09-25 08:25:00      | 0.019675      0.019773      0.019670      0.019772      3771500.0000    
2025-09-25 08:30:00      | 0.019772      0.019773      0.019696      0.019728      4513800.0000    
2025-09-25 08:35:00      | 0.019728      0.019728      0.019667      0.019683      1250600.0000    
2025-09-25 08:40:00      | 0.019683      0.019690      0.019555      0.019587      16236200.0000   
2025-09-25 08:45:00      | 0.019587      0.019599      0.019545      0.019566      10736500.0000   
2025-09-25 08:50:00      | 0.019566      0.019597      0.019544      0.019589      9775100.0000    
2025-09-25 08:55:00      | 0.019589      0.019672      0.019577      0.019665      6905600.0000    
2025-09-25 09:00:00      | 0.019665      0.019693      0.019624      0.019661      7518700.0000    
2025-09-25 09:05:00      | 0.019661      0.019727      0.019621      0.019690      5955900.0000    
2025-09-25 09:10:00      | 0.019690      0.019722      0.019667      0.019719      4161800.0000    
2025-09-25 09:15:00      | 0.019719      0.019776      0.019671      0.019726      17224600.0000   
2025-09-25 09:20:00      | 0.019726      0.019735      0.019675      0.019725      10898400.0000   
2025-09-25 09:25:00      | 0.019725      0.019792      0.019710      0.019710      9477400.0000    
2025-09-25 09:30:00      | 0.019710      0.019778      0.019693      0.019721      22966800.0000   
2025-09-25 09:35:00      | 0.019721      0.019745      0.019662      0.019672      17675200.0000   
2025-09-25 09:40:00      | 0.019672      0.019690      0.019605      0.019617      10859200.0000   
2025-09-25 09:45:00      | 0.019617      0.019638      0.019573      0.019586      13584500.0000   
2025-09-25 09:50:00      | 0.019586      0.019593      0.019524      0.019553      7784200.0000    
2025-09-25 09:55:00      | 0.019553      0.019556      0.019477      0.019502      29693900.0000   
2025-09-25 10:00:00      | 0.019502      0.019588      0.019473      0.019575      9189100.0000    
2025-09-25 10:05:00      | 0.019575      0.019616      0.019566      0.019609      6304300.0000    
2025-09-25 10:10:00      | 0.019609      0.019615      0.019579      0.019609      4894700.0000    
2025-09-25 10:15:00      | 0.019609      0.019673      0.019609      0.019633      8413300.0000    
2025-09-25 10:20:00      | 0.019633      0.019691      0.019618      0.019683      6632100.0000    
2025-09-25 10:25:00      | 0.019683      0.019683      0.019598      0.019602      4924700.0000    
2025-09-25 10:30:00      | 0.019602      0.019617      0.019575      0.019608      3316000.0000    
2025-09-25 10:35:00      | 0.019608      0.019625      0.019574      0.019601      4565600.0000    
2025-09-25 10:40:00      | 0.019601      0.019601      0.019545      0.019553      7534800.0000    
2025-09-25 10:45:00      | 0.019553      0.019575      0.019546      0.019553      3227700.0000    
2025-09-25 10:50:00      | 0.019553      0.019562      0.019529      0.019562      7277800.0000    
2025-09-25 10:55:00      | 0.019562      0.019575      0.019520      0.019524      3288300.0000    
2025-09-25 11:00:00      | 0.019524      0.019587      0.019516      0.019587      3957700.0000    
2025-09-25 11:05:00      | 0.019587      0.019593      0.019524      0.019541      4320900.0000    
2025-09-25 11:10:00      | 0.019541      0.019564      0.019499      0.019546      20261900.0000   
2025-09-25 11:15:00      | 0.019546      0.019552      0.019438      0.019501      27696400.0000   
2025-09-25 11:20:00      | 0.019501      0.019523      0.019461      0.019495      18303900.0000   
2025-09-25 11:25:00      | 0.019495      0.019520      0.019470      0.019479      13440500.0000   
2025-09-25 11:30:00      | 0.019479      0.019511      0.019453      0.019484      20400200.0000   
2025-09-25 11:35:00      | 0.019484      0.019509      0.019451      0.019477      6687100.0000    
2025-09-25 11:40:00      | 0.019477      0.019508      0.019463      0.019470      5051700.0000    
2025-09-25 11:45:00      | 0.019470      0.019483      0.019345      0.019394      26676600.0000   
2025-09-25 11:50:00      | 0.019394      0.019448      0.019364      0.019444      10696700.0000   
2025-09-25 11:55:00      | 0.019444      0.019466      0.019434      0.019465      3479100.0000    
2025-09-25 12:00:00      | 0.019465      0.019534      0.019438      0.019510      8274300.0000    
2025-09-25 12:05:00      | 0.019510      0.019571      0.019496      0.019567      3742900.0000    
2025-09-25 12:10:00      | 0.019567      0.019569      0.019511      0.019526      3372500.0000    
2025-09-25 12:15:00      | 0.019526      0.019526      0.019433      0.019433      8691800.0000    
2025-09-25 12:20:00      | 0.019433      0.019488      0.019419      0.019438      3643800.0000    
2025-09-25 12:25:00      | 0.019438      0.019474      0.019094      0.019144      120506000.0000  
2025-09-25 12:30:00      | 0.019144      0.019487      0.019080      0.019466      108642100.0000  
2025-09-25 12:35:00      | 0.019466      0.019520      0.019391      0.019430      27974000.0000   
2025-09-25 12:40:00      | 0.019430      0.019536      0.019430      0.019502      22740500.0000   
2025-09-25 12:45:00      | 0.019502      0.019563      0.019432      0.019549      17008600.0000   
2025-09-25 12:50:00      | 0.019549      0.019587      0.019502      0.019542      2840300.0000    
2025-09-25 12:55:00      | 0.019542      0.019542      0.019436      0.019441      11054000.0000   
2025-09-25 13:00:00      | 0.019441      0.019457      0.019340      0.019365      11274800.0000   
2025-09-25 13:05:00      | 0.019365      0.019420      0.019281      0.019308      20814700.0000   
2025-09-25 13:10:00      | 0.019308      0.019471      0.019276      0.019445      27307900.0000   
2025-09-25 13:15:00      | 0.019445      0.019658      0.019423      0.019603      49278600.0000   
2025-09-25 13:20:00      | 0.019603      0.019695      0.019575      0.019649      12828800.0000   
2025-09-25 13:25:00      | 0.019649      0.019707      0.019628      0.019653      14520100.0000   
2025-09-25 13:30:00      | 0.019653      0.019671      0.019557      0.019575      13774400.0000   
2025-09-25 13:35:00      | 0.019575      0.019591      0.019411      0.019414      25788500.0000   
2025-09-25 13:40:00      | 0.019414      0.019439      0.019352      0.019413      29153900.0000   
2025-09-25 13:45:00      | 0.019413      0.019543      0.019401      0.019495      20408500.0000   
2025-09-25 13:50:00      | 0.019495      0.019573      0.019472      0.019490      28650000.0000   
2025-09-25 13:55:00      | 0.019490      0.019549      0.019462      0.019542      6865300.0000    
2025-09-25 14:00:00      | 0.019542      0.019666      0.019542      0.019663      18464700.0000   
2025-09-25 14:05:00      | 0.019663      0.019722      0.019633      0.019714      7132900.0000    
2025-09-25 14:10:00      | 0.019714      0.019940      0.019674      0.019853      69766800.0000   
2025-09-25 14:15:00      | 0.019853      0.019939      0.019818      0.019873      25918600.0000   
2025-09-25 14:20:00      | 0.019873      0.019898      0.019705      0.019735      99352500.0000   
